Label (Grouping),Population 18 to 24 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Percent high school graduate or higher,Percent bachelor's degree or higher,Population 25 to 34 years,High school graduate or higher,Bachelor's degree or higher,Population 35 to 44 years,High school graduate or higher,Bachelor's degree or higher,Population 45 to 64 years,High school graduate or higher,Bachelor's degree or higher,Population 65 years and over,High school graduate or higher,Bachelor's degree or higher
"Census Tract 5031.11, Santa Clara County, California!!Total!!Estimate",438,3.00%,35.80%,53.90%,7.30%,"2,878",17.90%,13.80%,23.50%,17.40%,9.20%,14.70%,3.50%,68.30%,18.20%,526,69.00%,17.30%,771,70.70%,23.10%,"1,136",77.70%,17.40%,445,39.30%,13.00%
"Census Tract 5031.11, Santa Clara County, California!!Total!!Margin of Error",±142,±3.7,±14.5,±13.8,±6.3,±293,±5.5,±4.5,±5.6,±5.8,±3.8,±4.2,±2.1,±6.6,±4.7,±179,±19.1,±8.2,±231,±12.3,±8.3,±171,±9.0,±7.6,±147,±13.3,±8.3
"Census Tract 5031.11, Santa Clara County, California!!Male!!Estimate",222,2.70%,30.60%,56.80%,9.90%,"1,377",15.10%,9.70%,25.10%,17.40%,10.80%,17.60%,4.10%,75.20%,21.80%,214,70.60%,16.80%,376,80.10%,23.70%,563,82.10%,22.20%,224,54.00%,22.30%
"Census Tract 5031.11, Santa Clara County, California!!Male!!Margin of Error",±75,±4.8,±20.9,±21.6,±10.3,±196,±6.0,±5.1,±8.3,±6.5,±6.5,±7.3,±2.9,±8.6,±7.9,±87,±21.4,±12.9,±131,±12.5,±15.5,±118,±10.3,±12.1,±93,±18.9,±15.2
"Census Tract 5031.11, Santa Clara County, California!!Female!!Estimate",216,3.20%,41.20%,50.90%,4.60%,"1,501",20.50%,17.50%,22.00%,17.40%,7.70%,12.00%,3.00%,62.00%,15.00%,312,67.90%,17.60%,395,61.80%,22.50%,573,73.50%,12.70%,221,24.40%,3.60%
"Census Tract 5031.11, Santa Clara County, California!!Female!!Margin of Error",±107,±5.7,±15.5,±15.3,±7.4,±172,±6.6,±6.7,±8.1,±7.5,±3.7,±5.0,±2.2,±8.1,±5.6,±107,±20.5,±12.9,±128,±16.3,±13.0,±114,±12.0,±8.5,±88,±16.9,±5.9
"Census Tract 5031.12, Santa Clara County, California!!Total!!Estimate",485,20.40%,22.30%,49.50%,7.80%,"2,451",16.00%,14.90%,19.20%,18.30%,10.10%,14.50%,7.10%,69.20%,21.60%,887,85.00%,38.40%,627,67.60%,12.10%,732,57.10%,7.80%,205,48.30%,27.30%
"Census Tract 5031.12, Santa Clara County, California!!Total!!Margin of Error",±193,±10.4,±14.3,±19.2,±9.2,±255,±5.1,±5.4,±5.3,±4.9,±4.3,±4.9,±4.2,±7.2,±5.3,±200,±11.1,±10.5,±225,±18.3,±9.3,±122,±11.6,±6.5,±41,±24.2,±21.5
"Census Tract 5031.12, Santa Clara County, California!!Male!!Estimate",256,22.30%,18.40%,59.40%,0.00%,"1,253",14.70%,15.30%,16.30%,22.30%,13.50%,12.10%,5.80%,70.00%,18.00%,389,81.20%,32.40%,320,67.80%,9.10%,448,65.00%,7.80%,96,55.20%,36.50%
"Census Tract 5031.12, Santa Clara County, California!!Male!!Margin of Error",±152,±15.5,±14.1,±21.5,±14.4,±158,±6.7,±7.7,±6.2,±7.1,±7.6,±6.7,±4.4,±8.7,±6.1,±116,±16.0,±13.3,±125,±17.2,±10.3,±108,±16.9,±9.0,±37,±32.6,±30.1
"Census Tract 5031.12, Santa Clara County, California!!Female!!Estimate",229,18.30%,26.60%,38.40%,16.60%,"1,198",17.30%,14.40%,22.20%,14.10%,6.50%,16.90%,8.50%,68.30%,25.50%,498,88.00%,43.20%,307,67.40%,15.30%,284,44.70%,7.70%,109,42.20%,19.30%
"Census Tract 5031.12, Santa Clara County, California!!Female!!Margin of Error",±133,±17.2,±23.4,±35.2,±18.8,±176,±7.0,±7.4,±8.5,±5.2,±4.1,±7.0,±4.8,±10.6,±8.0,±130,±13.9,±14.3,±125,±26.3,±14.6,±68,±18.6,±8.5,±37,±26.3,±20.6
"Census Tract 5031.13, Santa Clara County, California!!Total!!Estimate",607,65.90%,13.50%,20.60%,0.00%,"2,851",30.00%,24.90%,23.50%,11.40%,2.60%,4.90%,2.70%,45.10%,7.70%,"1,389",50.50%,10.70%,676,41.40%,10.50%,608,35.90%,0.00%,178,49.40%,0.00%
"Census Tract 5031.13, Santa Clara County, California!!Total!!Margin of Error",±248,±14.9,±9.6,±13.0,±6.4,±413,±7.9,±7.1,±6.5,±5.0,±1.6,±3.3,±1.7,±8.2,±3.8,±328,±14.2,±6.8,±183,±14.7,±8.5,±222,±13.3,±6.4,±63,±19.8,±20.0
"Census Tract 5031.13, Santa Clara County, California!!Male!!Estimate",364,72.50%,20.90%,6.60%,0.00%,"1,551",30.20%,36.20%,17.80%,7.50%,1.70%,3.10%,3.60%,33.70%,6.70%,722,29.90%,8.70%,456,43.90%,9.00%,307,22.10%,0.00%,66,57.60%,0.00%
"Census Tract 5031.13, Santa Clara County, California!!Male!!Margin of Error",±165,±14.1,±13.8,±8.7,±10.4,±388,±8.0,±9.3,±6.5,±4.1,±2.1,±3.2,±3.0,±9.3,±4.3,±237,±13.7,±6.8,±166,±17.1,±9.6,±161,±14.6,±12.2,±42,±29.3,±40.5
"Census Tract 5031.13, Santa Clara County, California!!Female!!Estimate",243,56.00%,2.50%,41.60%,0.00%,"1,300",29.80%,11.40%,30.40%,16.00%,3.60%,7.20%,1.70%,58.80%,8.80%,667,72.70%,12.70%,220,36.40%,13.60%,301,49.80%,0.00%,112,44.60%,0.00%
"Census Tract 5031.13, Santa Clara County, California!!Female!!Margin of Error",±127,±31.9,±5.7,±32.6,±15.1,±162,±11.1,±6.5,±9.8,±7.4,±2.7,±4.7,±1.8,±10.7,±5.0,±173,±17.9,±9.2,±104,±23.6,±13.3,±109,±20.2,±12.4,±54,±24.7,±29.2
"Census Tract 5031.15, Santa Clara County, California!!Total!!Estimate",276,3.30%,14.10%,76.40%,6.20%,"4,286",5.70%,5.00%,23.10%,17.50%,8.10%,26.90%,13.70%,89.20%,40.60%,"1,223",89.50%,54.50%,"1,086",95.50%,52.40%,"1,221",86.20%,31.90%,756,84.80%,15.30%
"Census Tract 5031.15, Santa Clara County, California!!Total!!Margin of Error",±157,±5.5,±12.4,±20.8,±10.3,±320,±3.0,±3.1,±4.2,±3.9,±2.9,±4.5,±3.8,±4.5,±5.2,±245,±9.6,±10.9,±250,±4.2,±8.2,±128,±7.2,±9.1,±112,±8.4,±6.9
"Census Tract 5031.15, Santa Clara County, California!!Male!!Estimate",176,5.10%,22.20%,63.10%,9.70%,"2,047",2.60%,5.90%,23.00%,14.70%,5.10%,32.20%,16.60%,91.50%,48.80%,666,88.30%,48.60%,627,92.20%,62.80%,510,93.10%,40.40%,244,94.70%,30.30%
"Census Tract 5031.15, Santa Clara County, California!!Male!!Margin of Error",±107,±8.6,±15.7,±26.1,±14.6,±209,±2.6,±5.7,±6.4,±5.1,±3.5,±7.3,±5.3,±5.8,±7.4,±166,±15.8,±14.3,±139,±7.2,±10.9,±57,±6.4,±15.0,±69,±6.1,±16.0
"Census Tract 5031.15, Santa Clara County, California!!Female!!Estimate",100,0.00%,0.00%,100.00%,0.00%,"2,239",8.50%,4.20%,23.10%,20.10%,10.90%,22.10%,11.00%,87.20%,33.10%,557,90.80%,61.40%,459,100.00%,38.10%,711,81.30%,25.70%,512,80.10%,8.20%
"Census Tract 5031.15, Santa Clara County, California!!Female!!Margin of Error",±72,±31.7,±31.7,±31.7,±31.7,±222,±4.7,±3.4,±5.4,±6.1,±3.8,±5.4,±3.9,±6.9,±6.3,±150,±11.0,±13.1,±144,±8.3,±12.7,±101,±11.6,±10.5,±111,±11.9,±6.8
"Census Tract 5031.16, Santa Clara County, California!!Total!!Estimate",362,22.40%,22.90%,35.40%,19.30%,"3,880",7.40%,7.10%,15.20%,17.60%,10.00%,24.90%,17.80%,85.50%,42.70%,"1,436",90.40%,55.30%,671,93.30%,59.90%,"1,088",85.40%,30.00%,685,68.00%,19.70%
"Census Tract 5031.16, Santa Clara County, California!!Total!!Margin of Error",±148,±17.3,±18.7,±17.9,±15.4,±351,±3.4,±3.5,±4.7,±5.0,±3.7,±4.3,±4.2,±6.2,±6.1,±346,±10.1,±14.7,±171,±6.5,±13.0,±224,±10.9,±9.1,±149,±12.8,±9.5
"Census Tract 5031.16, Santa Clara County, California!!Male!!Estimate",119,36.10%,39.50%,24.40%,0.00%,"1,864",3.60%,8.40%,16.40%,14.10%,10.40%,27.20%,20.00%,88.00%,47.20%,785,91.10%,53.50%,338,88.80%,55.90%,448,86.60%,44.00%,293,81.20%,24.90%
"Census Tract 5031.16, Santa Clara County, California!!Male!!Margin of Error",±94,±41.7,±49.0,±29.0,±27.9,±293,±3.0,±5.4,±6.8,±5.0,±4.8,±6.8,±5.8,±7.6,±8.9,±276,±10.6,±19.4,±131,±12.6,±16.5,±128,±13.5,±13.0,±106,±13.5,±13.6
"Census Tract 5031.16, Santa Clara County, California!!Female!!Estimate",243,15.60%,14.80%,40.70%,28.80%,"2,016",10.90%,5.90%,14.00%,20.90%,9.70%,22.80%,15.80%,83.20%,38.60%,651,89.60%,57.50%,333,97.90%,64.00%,640,84.50%,20.20%,392,58.20%,15.80%
"Census Tract 5031.16, Santa Clara County, California!!Female!!Margin of Error",±113,±14.8,±11.5,±19.4,±20.9,±222,±4.7,±3.1,±5.5,±6.9,±4.7,±5.4,±4.5,±6.3,±6.5,±151,±13.5,±16.8,±92,±3.7,±16.6,±162,±11.2,±9.8,±95,±14.4,±10.5
"Census Tract 5031.17, Santa Clara County, California!!Total!!Estimate",299,20.40%,7.40%,72.20%,0.00%,"1,793",25.70%,23.60%,18.20%,7.70%,1.70%,12.50%,10.60%,50.80%,23.10%,458,36.00%,12.20%,421,55.80%,28.30%,632,59.80%,21.50%,282,46.80%,36.90%
"Census Tract 5031.17, Santa Clara County, California!!Total!!Margin of Error",±130,±22.2,±13.3,±22.1,±12.5,±332,±9.5,±9.6,±6.7,±5.5,±2.5,±6.7,±4.8,±11.9,±9.5,±236,±28.4,±15.6,±120,±27.5,±16.6,±173,±15.1,±11.6,±81,±26.2,±27.1
"Census Tract 5031.17, Santa Clara County, California!!Male!!Estimate",165,37.00%,13.30%,49.70%,0.00%,875,23.20%,28.80%,16.10%,9.30%,2.50%,13.30%,6.90%,48.00%,20.10%,233,37.30%,7.30%,166,28.30%,19.30%,360,65.30%,25.00%,116,44.00%,31.90%
"Census Tract 5031.17, Santa Clara County, California!!Male!!Margin of Error",±106,±32.0,±25.5,±29.2,±21.3,±222,±8.9,±12.3,±10.3,±7.0,±4.1,±8.3,±5.3,±12.9,±9.4,±137,±37.9,±12.2,±81,±30.8,±23.0,±105,±14.7,±13.8,±48,±28.2,±28.7
"Census Tract 5031.17, Santa Clara County, California!!Female!!Estimate",134,0.00%,0.00%,100.00%,0.00%,918,28.00%,18.60%,20.30%,6.20%,0.90%,11.90%,14.20%,53.40%,26.00%,225,34.70%,17.30%,255,73.70%,34.10%,272,52.60%,16.90%,166,48.80%,40.40%
"Census Tract 5031.17, Santa Clara County, California!!Female!!Margin of Error",±80,±25.4,±25.4,±25.4,±25.4,±160,±12.6,±11.4,±8.0,±6.0,±1.4,±9.5,±5.7,±16.8,±12.6,±135,±36.0,±26.1,±122,±29.5,±22.8,±93,±25.0,±17.4,±60,±35.3,±35.3
"Census Tract 5031.18, Santa Clara County, California!!Total!!Estimate",509,14.30%,21.60%,61.70%,2.40%,"3,202",14.60%,12.40%,26.20%,14.70%,6.90%,17.50%,7.80%,73.10%,25.30%,"1,119",81.60%,32.10%,763,67.40%,33.00%,"1,091",65.30%,13.70%,229,87.80%,21.40%
"Census Tract 5031.18, Santa Clara County, California!!Total!!Margin of Error",±153,±11.1,±14.4,±20.1,±4.2,±394,±5.1,±5.9,±6.4,±4.4,±3.7,±5.3,±4.5,±8.6,±6.3,±243,±12.0,±12.4,±229,±16.0,±14.4,±235,±13.1,±6.7,±72,±15.9,±17.3
"Census Tract 5031.18, Santa Clara County, California!!Male!!Estimate",241,24.90%,9.50%,65.60%,0.00%,"1,770",13.10%,14.00%,20.00%,14.70%,5.80%,23.20%,9.30%,73.00%,32.40%,703,83.20%,39.40%,369,67.80%,48.80%,558,61.80%,15.40%,140,80.00%,22.10%
"Census Tract 5031.18, Santa Clara County, California!!Male!!Margin of Error",±115,±25.0,±12.2,±25.4,±15.2,±236,±6.4,±7.3,±7.8,±5.9,±4.5,±7.3,±5.3,±9.3,±7.9,±172,±11.4,±13.0,±136,±20.5,±21.2,±141,±18.0,±9.6,±56,±24.7,±24.7
"Census Tract 5031.18, Santa Clara County, California!!Female!!Estimate",268,4.90%,32.50%,58.20%,4.50%,"1,432",16.40%,10.40%,33.80%,14.70%,8.20%,10.40%,6.10%,73.20%,16.50%,416,78.80%,19.70%,394,67.00%,18.30%,533,68.90%,12.00%,89,100.00%,20.20%
"Census Tract 5031.18, Santa Clara County, California!!Female!!Margin of Error",±100,±8.3,±23.1,±25.3,±8.2,±223,±9.3,±6.4,±10.2,±6.1,±4.5,±5.7,±5.4,±11.0,±7.8,±153,±16.3,±17.2,±152,±19.0,±14.8,±122,±16.9,±10.8,±44,±34.3,±23.3
"Census Tract 5031.21, Santa Clara County, California!!Total!!Estimate",584,11.50%,33.70%,51.90%,2.90%,"2,781",11.50%,15.10%,28.70%,16.30%,9.30%,15.00%,4.10%,73.40%,19.20%,646,79.90%,25.50%,573,82.50%,16.10%,"1,214",73.60%,13.00%,348,45.40%,33.90%
"Census Tract 5031.21, Santa Clara County, California!!Total!!Margin of Error",±209,±9.4,±16.3,±13.9,±4.2,±461,±5.1,±6.9,±7.3,±6.5,±4.5,±7.0,±3.3,±7.3,±7.2,±202,±14.7,±13.6,±211,±14.3,±15.8,±250,±8.0,±7.8,±108,±21.8,±18.9
"Census Tract 5031.21, Santa Clara County, California!!Male!!Estimate",213,12.20%,67.10%,20.70%,0.00%,"1,417",9.10%,11.90%,37.80%,14.00%,11.60%,13.50%,2.00%,79.00%,15.60%,327,73.70%,22.30%,299,80.60%,10.70%,750,81.60%,13.50%,41,63.40%,36.60%
"Census Tract 5031.21, Santa Clara County, California!!Male!!Margin of Error",±128,±15.8,±29.9,±25.7,±17.0,±321,±5.6,±6.9,±11.3,±9.0,±7.6,±8.0,±2.4,±7.9,±8.3,±124,±23.8,±17.9,±164,±18.4,±16.1,±193,±8.9,±9.9,±38,±50.4,±48.4
"Census Tract 5031.21, Santa Clara County, California!!Female!!Estimate",371,11.10%,14.60%,69.80%,4.60%,"1,364",14.10%,18.40%,19.20%,18.50%,6.90%,16.60%,6.30%,67.50%,22.90%,319,86.20%,28.80%,274,84.70%,21.90%,464,60.80%,12.30%,307,43.00%,33.60%
"Census Tract 5031.21, Santa Clara County, California!!Female!!Margin of Error",±137,±10.3,±17.3,±20.8,±6.4,±241,±6.4,±9.1,±7.8,±8.9,±5.1,±8.0,±6.0,±9.3,±9.1,±159,±13.9,±20.8,±89,±15.7,±17.6,±144,±19.2,±9.1,±103,±23.4,±20.8
"Census Tract 5031.22, Santa Clara County, California!!Total!!Estimate",253,29.60%,33.20%,32.80%,4.30%,"1,788",11.10%,12.00%,22.00%,24.40%,9.30%,15.30%,5.90%,76.90%,21.20%,260,100.00%,42.30%,521,70.80%,14.80%,618,69.90%,18.80%,389,80.70%,19.50%
"Census Tract 5031.22, Santa Clara County, California!!Total!!Margin of Error",±98,±20.7,±21.5,±18.5,±9.4,±253,±6.8,±5.4,±7.5,±9.3,±5.0,±5.9,±5.0,±9.2,±9.4,±105,±14.2,±17.0,±148,±16.4,±13.3,±161,±14.2,±14.1,±178,±19.1,±19.3
"Census Tract 5031.22, Santa Clara County, California!!Male!!Estimate",81,35.80%,27.20%,37.00%,0.00%,959,4.60%,13.30%,32.60%,19.10%,12.90%,9.30%,8.10%,82.10%,17.40%,93,100.00%,23.70%,288,80.90%,10.40%,421,72.20%,24.70%,157,100.00%,7.00%
"Census Tract 5031.22, Santa Clara County, California!!Male!!Margin of Error",±55,±36.4,±36.1,±34.1,±36.4,±196,±4.9,±7.3,±11.2,±11.0,±7.3,±6.1,±8.4,±8.2,±8.3,±56,±33.4,±23.3,±104,±16.7,±12.8,±126,±14.2,±19.4,±86,±22.2,±13.3
"Census Tract 5031.22, Santa Clara County, California!!Female!!Estimate",172,26.70%,36.00%,30.80%,6.40%,829,18.70%,10.40%,9.80%,30.50%,5.10%,22.20%,3.40%,70.90%,25.60%,167,100.00%,52.70%,233,58.40%,20.20%,197,65.00%,6.10%,232,67.70%,28.00%
"Census Tract 5031.22, Santa Clara County, California!!Female!!Margin of Error",±84,±28.2,±27.0,±23.9,±14.5,±132,±11.0,±5.6,±7.0,±11.8,±4.9,±12.4,±4.2,±12.6,±13.2,±72,±21.1,±23.5,±81,±21.0,±19.1,±104,±27.2,±9.5,±113,±28.2,±36.1
"Census Tract 5031.23, Santa Clara County, California!!Total!!Estimate",534,31.80%,29.00%,26.20%,12.90%,"2,219",12.60%,15.00%,30.70%,24.30%,4.10%,11.50%,1.80%,72.40%,13.30%,489,77.10%,15.30%,389,72.00%,15.40%,924,73.20%,13.10%,417,65.70%,9.40%
"Census Tract 5031.23, Santa Clara County, California!!Total!!Margin of Error",±262,±25.3,±15.2,±23.3,±15.0,±343,±7.4,±7.9,±11.9,±8.4,±4.3,±5.5,±1.3,±8.4,±5.8,±199,±16.4,±12.6,±155,±18.6,±16.0,±237,±13.0,±9.3,±130,±15.2,±9.6
"Census Tract 5031.23, Santa Clara County, California!!Male!!Estimate",176,55.70%,26.70%,17.60%,0.00%,925,18.60%,7.00%,35.40%,14.90%,6.80%,16.00%,1.30%,74.40%,17.30%,149,81.20%,11.40%,205,63.40%,18.00%,419,79.20%,22.40%,152,69.10%,7.90%
"Census Tract 5031.23, Santa Clara County, California!!Male!!Margin of Error",±133,±36.5,±33.3,±19.8,±20.2,±216,±12.2,±5.4,±13.7,±8.3,±8.9,±10.7,±1.9,±12.7,±10.8,±98,±23.6,±16.0,±120,±30.3,±27.2,±158,±18.0,±17.8,±82,±27.3,±12.2
"Census Tract 5031.23, Santa Clara County, California!!Female!!Estimate",358,20.10%,30.20%,30.40%,19.30%,"1,294",8.30%,20.70%,27.40%,31.10%,2.10%,8.30%,2.10%,71.00%,10.40%,340,75.30%,17.10%,184,81.50%,12.50%,505,68.10%,5.30%,265,63.80%,10.20%
"Census Tract 5031.23, Santa Clara County, California!!Female!!Margin of Error",±166,±19.1,±21.6,±27.6,±21.8,±265,±6.5,±11.6,±13.6,±12.9,±3.1,±5.0,±2.4,±11.7,±5.4,±164,±24.5,±16.9,±110,±21.2,±16.3,±167,±17.5,±5.7,±86,±19.2,±10.1
"Census Tract 5032.04, Santa Clara County, California!!Total!!Estimate",780,8.50%,39.20%,44.70%,7.60%,"4,378",18.00%,11.50%,31.60%,20.90%,5.40%,10.30%,2.30%,70.40%,12.60%,"1,316",83.00%,17.10%,"1,205",64.70%,14.70%,"1,567",70.30%,9.60%,290,37.90%,0.00%
"Census Tract 5032.04, Santa Clara County, California!!Total!!Margin of Error",±246,±7.7,±13.8,±15.9,±8.9,±363,±5.3,±3.5,±6.2,±4.7,±2.4,±4.0,±1.6,±5.3,±4.6,±282,±7.9,±10.1,±312,±15.3,±10.7,±274,±8.5,±6.2,±121,±19.9,±12.9
"Census Tract 5032.04, Santa Clara County, California!!Male!!Estimate",450,1.80%,49.10%,37.80%,11.30%,"2,243",18.70%,10.30%,33.50%,19.90%,6.00%,9.50%,2.10%,71.00%,11.60%,694,78.80%,9.20%,675,67.40%,16.40%,773,69.60%,11.10%,101,52.50%,0.00%
"Census Tract 5032.04, Santa Clara County, California!!Male!!Margin of Error",±153,±4.3,±18.5,±18.7,±13.5,±270,±7.8,±4.5,±8.4,±6.2,±2.8,±5.2,±2.2,±7.5,±5.6,±174,±11.3,±8.8,±230,±18.2,±13.8,±185,±13.4,±8.2,±66,±30.2,±31.5
"Census Tract 5032.04, Santa Clara County, California!!Female!!Estimate",330,17.60%,25.80%,54.20%,2.40%,"2,135",17.30%,12.90%,29.60%,21.90%,4.70%,11.20%,2.40%,69.80%,13.60%,622,87.60%,25.90%,530,61.30%,12.50%,794,70.90%,8.10%,189,30.20%,0.00%
"Census Tract 5032.04, Santa Clara County, California!!Female!!Margin of Error",±147,±16.4,±13.3,±21.4,±5.1,±231,±6.4,±5.4,±7.6,±7.0,±3.9,±4.8,±2.4,±7.2,±5.3,±172,±10.5,±13.5,±191,±18.1,±11.1,±176,±10.5,±6.3,±88,±24.4,±19.0
"Census Tract 5032.07, Santa Clara County, California!!Total!!Estimate",535,31.20%,24.70%,20.70%,23.40%,"2,612",7.40%,9.80%,23.50%,21.10%,10.60%,23.50%,3.90%,82.80%,27.50%,511,96.70%,56.90%,654,86.20%,13.60%,"1,053",84.40%,23.70%,394,54.60%,22.30%
"Census Tract 5032.07, Santa Clara County, California!!Total!!Margin of Error",±204,±24.3,±13.2,±12.3,±12.4,±235,±3.8,±3.8,±7.4,±4.5,±5.1,±5.6,±2.2,±5.3,±6.4,±133,±5.0,±18.9,±168,±14.1,±10.1,±144,±6.8,±7.3,±79,±17.0,±14.1
"Census Tract 5032.07, Santa Clara County, California!!Male!!Estimate",217,45.60%,31.30%,19.40%,3.70%,"1,269",5.90%,7.40%,22.70%,21.10%,12.70%,25.40%,4.80%,86.70%,30.20%,206,100.00%,50.00%,380,84.70%,14.70%,505,86.10%,33.70%,178,77.00%,30.30%
"Census Tract 5032.07, Santa Clara County, California!!Male!!Margin of Error",±136,±34.8,±27.2,±19.1,±6.5,±130,±4.8,±5.0,±9.0,±7.4,±6.2,±8.0,±3.1,±6.1,±9.0,±99,±17.6,±25.8,±77,±14.7,±12.4,±91,±8.7,±12.1,±56,±21.0,±20.8
"Census Tract 5032.07, Santa Clara County, California!!Female!!Estimate",318,21.40%,20.10%,21.70%,36.80%,"1,343",8.90%,12.10%,24.30%,21.10%,8.60%,21.80%,3.10%,79.10%,24.90%,305,94.40%,61.60%,274,88.30%,12.00%,548,82.80%,14.60%,216,36.10%,15.70%
"Census Tract 5032.07, Santa Clara County, California!!Female!!Margin of Error",±115,±18.9,±14.5,±16.8,±15.1,±138,±4.6,±4.5,±8.5,±6.5,±5.6,±6.1,±2.6,±6.4,±6.4,±69,±8.3,±18.3,±108,±15.6,±12.8,±94,±11.2,±7.4,±65,±19.7,±15.7
"Census Tract 5032.08, Santa Clara County, California!!Total!!Estimate",744,15.20%,3.50%,81.30%,0.00%,"2,338",24.60%,13.50%,22.70%,16.30%,2.50%,13.00%,7.40%,61.90%,20.40%,566,66.10%,15.70%,546,48.20%,16.80%,"1,001",62.80%,20.50%,225,80.40%,40.40%
"Census Tract 5032.08, Santa Clara County, California!!Total!!Margin of Error",±471,±17.8,±5.6,±18.9,±5.2,±372,±8.3,±7.8,±7.1,±5.6,±1.6,±6.6,±5.7,±10.6,±10.6,±195,±17.5,±11.7,±186,±20.0,±12.4,±194,±13.7,±14.3,±123,±20.4,±41.9
"Census Tract 5032.08, Santa Clara County, California!!Male!!Estimate",107,5.60%,24.30%,70.10%,0.00%,"1,292",28.50%,13.30%,30.00%,14.60%,2.50%,9.50%,1.60%,58.20%,11.10%,448,57.10%,11.40%,316,40.50%,13.00%,441,69.20%,11.80%,87,72.40%,0.00%
"Census Tract 5032.08, Santa Clara County, California!!Male!!Margin of Error",±88,±11.4,±28.3,±29.3,±30.2,±360,±9.2,±12.8,±8.8,±6.8,±2.6,±5.1,±2.5,±10.9,±5.9,±187,±19.3,±13.1,±123,±24.8,±14.0,±171,±15.5,±9.1,±57,±29.2,±34.9
"Census Tract 5032.08, Santa Clara County, California!!Female!!Estimate",637,16.80%,0.00%,83.20%,0.00%,"1,046",19.80%,13.80%,13.60%,18.50%,2.50%,17.30%,14.50%,66.40%,31.80%,118,100.00%,32.20%,230,58.70%,22.20%,560,57.90%,27.30%,138,85.50%,65.90%
"Census Tract 5032.08, Santa Clara County, California!!Female!!Margin of Error",±458,±21.4,±6.1,±21.4,±6.1,±188,±11.4,±9.4,±7.9,±7.4,±2.4,±12.7,±9.4,±15.3,±20.0,±78,±28.1,±32.5,±117,±21.6,±22.0,±97,±18.9,±19.1,±115,±30.0,±52.2
"Census Tract 5032.10, Santa Clara County, California!!Total!!Estimate",911,30.40%,28.80%,25.00%,15.80%,"2,329",23.40%,9.30%,20.20%,17.90%,12.20%,13.30%,3.80%,67.40%,17.10%,923,70.00%,17.90%,499,84.00%,17.40%,772,64.00%,18.90%,135,7.40%,0.00%
"Census Tract 5032.10, Santa Clara County, California!!Total!!Margin of Error",±290,±14.5,±14.1,±12.3,±14.1,±463,±6.5,±4.4,±7.4,±8.6,±6.0,±6.8,±3.6,±7.4,±5.7,±429,±16.5,±9.0,±234,±12.3,±13.4,±165,±15.7,±9.5,±83,±12.2,±25.2
"Census Tract 5032.10, Santa Clara County, California!!Male!!Estimate",471,42.00%,24.80%,14.90%,18.30%,"1,093",16.70%,10.90%,24.30%,13.70%,11.40%,20.80%,2.20%,72.50%,23.00%,405,71.60%,11.60%,239,79.50%,28.90%,409,73.80%,33.00%,40,25.00%,0.00%
"Census Tract 5032.10, Santa Clara County, California!!Male!!Margin of Error",±234,±18.7,±13.8,±13.4,±16.7,±184,±7.6,±7.3,±11.5,±7.6,±8.3,±11.1,±3.1,±9.3,±11.3,±173,±16.5,±14.9,±157,±26.3,±22.2,±105,±15.9,±19.4,±37,±38.1,±52.0
"Census Tract 5032.10, Santa Clara County, California!!Female!!Estimate",440,18.00%,33.00%,35.90%,13.20%,"1,236",29.30%,7.80%,16.60%,21.60%,12.80%,6.70%,5.20%,62.90%,11.90%,518,68.70%,22.80%,260,88.10%,6.90%,363,52.90%,3.00%,95,0.00%,0.00%
"Census Tract 5032.10, Santa Clara County, California!!Female!!Margin of Error",±184,±19.4,±21.9,±19.0,±15.4,±348,±7.6,±3.9,±8.6,±15.9,±9.9,±6.2,±5.9,±8.3,±4.8,±356,±26.2,±12.0,±102,±12.1,±8.6,±87,±23.4,±4.2,±73,±32.9,±32.9
"Census Tract 5032.11, Santa Clara County, California!!Total!!Estimate",489,2.20%,35.40%,56.90%,5.50%,"3,063",18.90%,10.00%,24.30%,19.90%,9.90%,13.00%,4.00%,71.00%,17.00%,716,87.40%,20.00%,560,72.70%,20.40%,"1,249",69.00%,15.10%,538,52.20%,13.90%
"Census Tract 5032.11, Santa Clara County, California!!Total!!Margin of Error",±150,±3.7,±10.9,±11.9,±6.0,±328,±4.9,±3.7,±5.7,±5.7,±3.3,±4.2,±2.0,±5.9,±4.8,±200,±9.1,±10.9,±139,±10.3,±10.6,±188,±9.3,±6.9,±150,±15.7,±8.8
"Census Tract 5032.11, Santa Clara County, California!!Male!!Estimate",235,0.00%,36.60%,57.90%,5.50%,"1,480",17.30%,7.70%,28.90%,18.70%,11.10%,10.90%,5.30%,75.00%,16.20%,394,89.30%,14.20%,307,69.70%,21.50%,543,76.20%,18.40%,236,55.10%,7.60%
"Census Tract 5032.11, Santa Clara County, California!!Male!!Margin of Error",±103,±15.6,±19.3,±19.9,±9.1,±186,±6.6,±3.9,±7.2,±6.1,±4.9,±4.2,±3.1,±6.3,±5.1,±130,±9.7,±10.9,±109,±14.8,±10.5,±109,±11.5,±10.2,±71,±19.2,±8.7
